POSTCODE,LGA_CODE_2024,LGA_NAME_2024,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
2397,15300,Moree Plains,0.1351633,Good,Good,0
2397,15750,Narrabri,0.8648367,Good,Good,0
2398,15300,Moree Plains,1.0000000,Good,Good,0
2399,13660,Gwydir,0.0612934,Acceptable,Good,0
2399,15300,Moree Plains,0.9387066,Good,Good,0
2400,13660,Gwydir,0.0049410,Acceptable,Good,1
2400,15300,Moree Plains,0.9950590,Good,Good,0
2401,13660,Gwydir,0.9999656,Acceptable,Good,0
2401,15300,Moree Plains,0.0000344,Good,Good,1
2402,13660,Gwydir,0.9934901,Acceptable,Good,0
2402,14220,Inverell,0.0065099,Good,Good,1
2403,13660,Gwydir,0.2081642,Acceptable,Good,0
2403,14220,Inverell,0.7918358,Good,Good,0
2404,13660,Gwydir,1.0000000,Acceptable,Good,0
2405,15300,Moree Plains,1.0000000,Good,Good,0
2406,30300,Balonne,0.1642865,Good,Good,0
2406,33610,Goondiwindi,0.0128670,Good,Good,0
2406,15300,Moree Plains,0.8228465,Good,Good,0
2408,13660,Gwydir,1.0000000,Acceptable,Good,0
2409,13660,Gwydir,0.0507099,Acceptable,Good,0
2409,15300,Moree Plains,0.9492901,Good,Good,0
2410,14220,Inverell,1.0000000,Good,Good,0
2411,13660,Gwydir,0.9111939,Acceptable,Good,0
2411,15300,Moree Plains,0.0888061,Good,Good,0
2415,15240,Mid-Coast,1.0000000,Good,Good,0
2420,12700,Dungog,1.0000000,Acceptable,Good,0
2421,12700,Dungog,0.9771724,Acceptable,Good,0
2421,15050,Maitland,0.0228276,Acceptable,Good,0
2422,15240,Mid-Coast,1.0000000,Good,Good,0
2423,15240,Mid-Coast,1.0000000,Good,Good,0
2424,15240,Mid-Coast,1.0000000,Good,Good,0
2425,15240,Mid-Coast,1.0000000,Good,Good,0
2426,15240,Mid-Coast,1.0000000,Good,Good,0
2427,15240,Mid-Coast,1.0000000,Good,Good,0
2428,15240,Mid-Coast,1.0000000,Good,Good,0
2429,15240,Mid-Coast,0.9526480,Good,Good,0
2429,16380,Port Macquarie-Hastings,0.0473520,Good,Good,0
2430,15240,Mid-Coast,1.0000000,Good,Good,0
2431,14350,Kempsey,1.0000000,Good,Good,0
2439,16380,Port Macquarie-Hastings,1.0000000,Good,Good,0
2440,10180,Armidale,0.0026818,Good,Good,1
2440,14350,Kempsey,0.9973182,Good,Good,0
2441,14350,Kempsey,0.4588559,Good,Good,0
2441,15700,Nambucca Valley,0.1933666,Good,Good,0
2441,16380,Port Macquarie-Hastings,0.3477775,Good,Good,0
2443,15240,Mid-Coast,0.1673100,Good,Good,0
2443,16380,Port Macquarie-Hastings,0.8326900,Good,Good,0
2444,16380,Port Macquarie-Hastings,1.0000000,Good,Good,0
2445,16380,Port Macquarie-Hastings,1.0000000,Good,Good,0
2446,16380,Port Macquarie-Hastings,1.0000000,Good,Good,0
2447,15700,Nambucca Valley,1.0000000,Good,Good,0
2448,10600,Bellingen,0.0033204,Good,Good,1
2448,15700,Nambucca Valley,0.9966796,Good,Good,0
2449,10600,Bellingen,0.0014243,Good,Good,1
2449,15700,Nambucca Valley,0.9985757,Good,Good,0
2450,11730,Clarence Valley,0.0223491,Good,Good,0
2450,11800,Coffs Harbour,0.9776509,Good,Good,0
2452,11800,Coffs Harbour,1.0000000,Good,Good,0
2453,10180,Armidale,0.0543616,Good,Good,0
2453,10600,Bellingen,0.7844044,Good,Good,0
2453,11730,Clarence Valley,0.1612340,Good,Good,0
2454,10600,Bellingen,0.9869948,Good,Good,0
2454,11800,Coffs Harbour,0.0123716,Good,Good,0
2454,15700,Nambucca Valley,0.0006336,Good,Good,1
2455,10600,Bellingen,1.0000000,Good,Good,0
2456,11730,Clarence Valley,0.0012805,Good,Good,1
2456,11800,Coffs Harbour,0.9987195,Good,Good,0
2460,11730,Clarence Valley,0.9999033,Good,Good,0
2460,11800,Coffs Harbour,0.0000967,Good,Good,1
2462,11730,Clarence Valley,1.0000000,Good,Good,0
2463,11730,Clarence Valley,1.0000000,Good,Good,0
2464,11730,Clarence Valley,1.0000000,Good,Good,0
2465,11730,Clarence Valley,1.0000000,Good,Good,0
2466,11730,Clarence Valley,1.0000000,Good,Good,0
2469,14550,Kyogle,0.3316001,Acceptable,Good,0
2469,17400,Tenterfield,0.1629586,Acceptable,Good,0
2469,11730,Clarence Valley,0.3428176,Good,Good,0
2469,16610,Richmond Valley,0.1626237,Good,Good,0
2470,14550,Kyogle,0.0291886,Acceptable,Good,0
2470,14850,Lismore,0.0010428,Good,Good,1
2470,16610,Richmond Valley,0.9697685,Good,Good,0
2471,14850,Lismore,0.1218398,Good,Good,0
2471,16610,Richmond Valley,0.8781602,Good,Good,0
2472,14850,Lismore,0.0792240,Good,Good,0
2472,16610,Richmond Valley,0.9207760,Good,Good,0
2473,16610,Richmond Valley,1.0000000,Good,Good,0
2474,14550,Kyogle,1.0000000,Acceptable,Good,0
2475,14550,Kyogle,0.1291253,Acceptable,Good,0
2475,17400,Tenterfield,0.8708747,Acceptable,Good,0
2476,14550,Kyogle,0.5736450,Acceptable,Good,0
2476,17400,Tenterfield,0.4263550,Acceptable,Good,0
2477,10250,Ballina,0.9930927,Good,Good,0
2477,14850,Lismore,0.0069073,Good,Good,1
2478,10250,Ballina,1.0000000,Good,Good,0
2479,11350,Byron,0.7825165,Acceptable,Good,0
2479,10250,Ballina,0.2174835,Good,Good,0
2480,11350,Byron,0.0282082,Acceptable,Good,0
2480,14550,Kyogle,0.0093477,Acceptable,Good,1
2480,10250,Ballina,0.0028325,Good,Good,1
2480,14850,Lismore,0.9515521,Good,Good,0
2480,16610,Richmond Valley,0.0080595,Good,Good,1
2481,11350,Byron,0.9976596,Acceptable,Good,0
2481,10250,Ballina,0.0023404,Good,Good,1
2482,11350,Byron,1.0000000,Acceptable,Good,0
2483,11350,Byron,0.8349299,Acceptable,Good,0
2483,17550,Tweed,0.1650701,Good,Good,0
2484,17550,Tweed,1.0000000,Good,Good,0
2485,17550,Tweed,1.0000000,Good,Good,0
2486,17550,Tweed,1.0000000,Good,Good,0
2487,17550,Tweed,1.0000000,Good,Good,0
2488,17550,Tweed,1.0000000,Good,Good,0
2489,17550,Tweed,1.0000000,Good,Good,0
2490,17550,Tweed,1.0000000,Good,Good,0
2500,18450,Wollongong,1.0000000,Good,Good,0
2502,18450,Wollongong,1.0000000,Good,Good,0
2505,18450,Wollongong,1.0000000,Good,Good,0
2506,18450,Wollongong,1.0000000,Good,Good,0
2508,18450,Wollongong,0.9981737,Good,Good,0
2508,18400,Wollondilly,0.0018263,Poor,Good,1
2515,18450,Wollongong,1.0000000,Good,Good,0
2516,18450,Wollongong,1.0000000,Good,Good,0
2517,18450,Wollongong,1.0000000,Good,Good,0
2518,18450,Wollongong,1.0000000,Good,Good,0
2519,18450,Wollongong,1.0000000,Good,Good,0
2525,18450,Wollongong,1.0000000,Good,Good,0
2526,18450,Wollongong,1.0000000,Good,Good,0
2527,14400,Kiama,0.0023050,Good,Good,1
2527,16900,Shellharbour,0.9976950,Good,Good,0
2528,16900,Shellharbour,0.8890486,Good,Good,0
2528,18450,Wollongong,0.1109514,Good,Good,0
2529,16900,Shellharbour,1.0000000,Good,Good,0
2530,18450,Wollongong,1.0000000,Good,Good,0
2533,14400,Kiama,1.0000000,Good,Good,0
2534,14400,Kiama,0.9990167,Good,Good,0
2534,16950,Shoalhaven,0.0009833,Good,Good,1
2535,16950,Shoalhaven,1.0000000,Good,Good,0
2536,12750,Eurobodalla,0.9910100,Good,Good,0
2536,16950,Shoalhaven,0.0089900,Good,Good,1
2537,12750,Eurobodalla,1.0000000,Good,Good,0
2538,16950,Shoalhaven,1.0000000,Good,Good,0
2539,16950,Shoalhaven,1.0000000,Good,Good,0
2540,16950,Shoalhaven,0.9951201,Good,Good,0
2540,99399,Unincorp. Other Territories,0.0048799,Good,Good,1
2541,16950,Shoalhaven,1.0000000,Good,Good,0
2545,12750,Eurobodalla,1.0000000,Good,Good,0
2546,10550,Bega Valley,0.2708533,Good,Good,0
2546,12750,Eurobodalla,0.7291467,Good,Good,0
2548,10550,Bega Valley,1.0000000,Good,Good,0
2549,10550,Bega Valley,1.0000000,Good,Good,0
2550,10550,Bega Valley,0.9999991,Good,Good,0
2550,12750,Eurobodalla,0.0000009,Good,Good,1
2551,10550,Bega Valley,1.0000000,Good,Good,0
2555,14900,Liverpool,0.9382328,Good,Good,0
2555,16350,Penrith,0.0617672,Good,Good,0
2556,11450,Camden,0.2231595,Acceptable,Good,0
2556,14900,Liverpool,0.7768405,Good,Good,0
2557,11450,Camden,0.9148999,Acceptable,Good,0
2557,14900,Liverpool,0.0851001,Good,Good,0
2558,11500,Campbelltown (NSW),1.0000000,Good,Good,0
2559,11500,Campbelltown (NSW),1.0000000,Good,Good,0
2560,11500,Campbelltown (NSW),0.9608750,Good,Good,0
2560,18400,Wollondilly,0.0391250,Poor,Good,0
2563,11500,Campbelltown (NSW),1.0000000,Good,Good,0
2564,11500,Campbelltown (NSW),1.0000000,Good,Good,0
2565,11500,Campbelltown (NSW),0.9588726,Good,Good,0
2565,14900,Liverpool,0.0411274,Good,Good,0
2566,11450,Camden,0.0000265,Acceptable,Good,1
2566,11500,Campbelltown (NSW),0.9999735,Good,Good,0
2567,11450,Camden,1.0000000,Acceptable,Good,0
2568,18400,Wollondilly,1.0000000,Poor,Good,0
2569,18400,Wollondilly,1.0000000,Poor,Good,0
2570,11450,Camden,0.8069295,Acceptable,Good,0
2570,18400,Wollondilly,0.1930705,Poor,Good,0
2571,18350,Wingecarribee,0.0443900,Good,Good,0
2571,18400,Wollondilly,0.9556100,Poor,Good,0
2572,18400,Wollondilly,1.0000000,Poor,Good,0
2573,18400,Wollondilly,1.0000000,Poor,Good,0
2574,18400,Wollondilly,1.0000000,Poor,Good,0
2575,18350,Wingecarribee,1.0000000,Good,Good,0
2576,18350,Wingecarribee,1.0000000,Good,Good,0
2577,14400,Kiama,0.0042423,Good,Good,1
2577,16950,Shoalhaven,0.0855949,Good,Good,0
2577,18350,Wingecarribee,0.9101628,Good,Good,0
2578,18350,Wingecarribee,1.0000000,Good,Good,0
2579,17640,Upper Lachlan,0.0339854,Acceptable,Good,0
2579,13310,Goulburn Mulwaree,0.5299399,Good,Good,0
2579,18350,Wingecarribee,0.4360746,Good,Good,0
2580,16100,Oberon,0.0009294,Acceptable,Good,1
2580,17640,Upper Lachlan,0.0466497,Acceptable,Good,0
2580,13310,Goulburn Mulwaree,0.9358068,Good,Good,0
2580,16490,Queanbeyan-Palerang,0.0164718,Good,Good,0
2580,18350,Wingecarribee,0.0001422,Good,Good,1
2581,17640,Upper Lachlan,0.8788829,Acceptable,Good,0
2581,18710,Yass Valley,0.0563090,Acceptable,Good,0
2581,13310,Goulburn Mulwaree,0.0122530,Good,Good,0
2581,16490,Queanbeyan-Palerang,0.0525551,Good,Good,0
2582,17640,Upper Lachlan,0.0076688,Acceptable,Good,1
2582,18710,Yass Valley,0.9856807,Acceptable,Good,0
2582,13910,Hilltops,0.0066505,Good,Good,1
2583,17640,Upper Lachlan,0.9819084,Acceptable,Good,0
2583,13910,Hilltops,0.0180916,Good,Good,0
2584,18710,Yass Valley,1.0000000,Acceptable,Good,0
2585,13910,Hilltops,1.0000000,Good,Good,0
2586,13910,Hilltops,1.0000000,Good,Good,0
2587,13910,Hilltops,1.0000000,Good,Good,0
2588,12160,Cootamundra-Gundagai,1.0000000,Good,Good,0
2590,14300,Junee,0.0382916,Acceptable,Good,0
2590,12160,Cootamundra-Gundagai,0.9617084,Good,Good,0
2594,12160,Cootamundra-Gundagai,0.0032557,Good,Good,1
2594,13910,Hilltops,0.9949075,Good,Good,0
2594,18100,Weddin,0.0018369,Good,Good,1
2600,89399,Unincorporated ACT,1.0000000,Good,Good,0
2601,89399,Unincorporated ACT,1.0000000,Good,Good,0
2602,89399,Unincorporated ACT,1.0000000,Good,Good,0
2603,89399,Unincorporated ACT,1.0000000,Good,Good,0
2604,89399,Unincorporated ACT,1.0000000,Good,Good,0
2605,89399,Unincorporated ACT,1.0000000,Good,Good,0
2606,89399,Unincorporated ACT,1.0000000,Good,Good,0
2607,89399,Unincorporated ACT,1.0000000,Good,Good,0
2609,89399,Unincorporated ACT,1.0000000,Good,Good,0
2611,18710,Yass Valley,0.0007717,Acceptable,Good,1
2611,17080,Snowy Valleys,0.0006610,Good,Good,1
2611,89399,Unincorporated ACT,0.9985674,Good,Good,0
2612,89399,Unincorporated ACT,1.0000000,Good,Good,0
2614,89399,Unincorporated ACT,1.0000000,Good,Good,0
2615,89399,Unincorporated ACT,1.0000000,Good,Good,0
2617,89399,Unincorporated ACT,1.0000000,Good,Good,0
2618,18710,Yass Valley,0.7771603,Acceptable,Good,0
2618,89399,Unincorporated ACT,0.2228397,Good,Good,0
2619,16490,Queanbeyan-Palerang,1.0000000,Good,Good,0
2620,18710,Yass Valley,0.0430131,Acceptable,Good,0
2620,16490,Queanbeyan-Palerang,0.9197919,Good,Good,0
2620,17040,Snowy Monaro,0.0185313,Good,Good,0
2620,89399,Unincorporated ACT,0.0186638,Good,Good,0
2621,18710,Yass Valley,0.0113625,Acceptable,Good,0
2621,16490,Queanbeyan-Palerang,0.9786189,Good,Good,0
2621,17040,Snowy Monaro,0.0100186,Good,Good,0
2622,12750,Eurobodalla,0.0039846,Good,Good,1
2622,13310,Goulburn Mulwaree,0.0205857,Good,Good,0
2622,16490,Queanbeyan-Palerang,0.9581066,Good,Good,0
2622,16950,Shoalhaven,0.0081950,Good,Good,1
2622,17040,Snowy Monaro,0.0091281,Good,Good,1
2623,16490,Queanbeyan-Palerang,1.0000000,Good,Good,0
2624,17040,Snowy Monaro,1.0000000,Good,Good,0
2625,17040,Snowy Monaro,1.0000000,Good,Good,0
2626,17040,Snowy Monaro,1.0000000,Good,Good,0
2627,17040,Snowy Monaro,1.0000000,Good,Good,0
2628,17040,Snowy Monaro,1.0000000,Good,Good,0
2629,17040,Snowy Monaro,0.9708330,Good,Good,0
2629,17080,Snowy Valleys,0.0291670,Good,Good,0
2630,17040,Snowy Monaro,1.0000000,Good,Good,0
2631,17040,Snowy Monaro,1.0000000,Good,Good,0
2632,10550,Bega Valley,0.0132734,Good,Good,0
2632,17040,Snowy Monaro,0.9867266,Good,Good,0
2633,17040,Snowy Monaro,1.0000000,Good,Good,0
2640,13340,Greater Hume,0.0090743,Acceptable,Good,1
2640,10050,Albury,0.9900687,Good,Good,0
2640,17080,Snowy Valleys,0.0008570,Good,Good,1
2641,10050,Albury,1.0000000,Good,Good,0
2642,13340,Greater Hume,0.8064935,Acceptable,Good,0
2642,14950,Lockhart,0.0723092,Acceptable,Good,0
2642,12870,Federation,0.0252658,Good,Good,0
2642,17080,Snowy Valleys,0.0959315,Good,Good,0
2643,12870,Federation,1.0000000,Good,Good,0
2644,13340,Greater Hume,1.0000000,Acceptable,Good,0
2645,14950,Lockhart,0.0310676,Acceptable,Good,0
2645,12870,Federation,0.9689324,Good,Good,0
2646,10650,Berrigan,0.0029406,Acceptable,Good,1
2646,13340,Greater Hume,0.0173335,Acceptable,Good,0
2646,12870,Federation,0.9764932,Good,Good,0
2646,15560,Murrumbidgee,0.0032327,Good,Good,1
2647,10650,Berrigan,0.0027432,Acceptable,Good,1
2647,12870,Federation,0.9972568,Good,Good,0
2648,18200,Wentworth,0.9962321,Good,Good,0
2648,19399,Unincorporated NSW,0.0037679,Poor,Good,1
2649,17080,Snowy Valleys,1.0000000,Good,Good,0
2650,13340,Greater Hume,0.0023928,Acceptable,Good,1
2650,14300,Junee,0.0073081,Acceptable,Good,1
2650,15800,Narrandera,0.0001793,Acceptable,Good,1
2650,17750,Wagga Wagga,0.9901198,Good,Good,0
2651,17750,Wagga Wagga,1.0000000,Good,Good,0
2652,12000,Coolamon,0.1202090,Acceptable,Good,0
2652,13340,Greater Hume,0.0031556,Acceptable,Good,1
2652,14300,Junee,0.0548448,Acceptable,Good,0
2652,14950,Lockhart,0.0090361,Acceptable,Good,1
2652,15800,Narrandera,0.0699905,Acceptable,Good,0
2652,12870,Federation,0.0271188,Good,Good,0
2652,13450,Griffith,0.0000021,Good,Good,1
2652,17080,Snowy Valleys,0.0437057,Good,Good,0
2652,17750,Wagga Wagga,0.5330258,Good,Good,0
2652,11600,Carrathool,0.1389115,Poor,Good,0
2653,17080,Snowy Valleys,1.0000000,Good,Good,0
2655,14950,Lockhart,0.9640810,Acceptable,Good,0
2655,17750,Wagga Wagga,0.0359190,Good,Good,0
2656,14950,Lockhart,0.9124200,Acceptable,Good,0
2656,17750,Wagga Wagga,0.0875800,Good,Good,0
2658,13340,Greater Hume,0.8069719,Acceptable,Good,0
2658,14950,Lockhart,0.1930281,Acceptable,Good,0
2659,13340,Greater Hume,0.9906879,Acceptable,Good,0
2659,14950,Lockhart,0.0093121,Acceptable,Good,1
2660,13340,Greater Hume,1.0000000,Acceptable,Good,0
2661,17750,Wagga Wagga,1.0000000,Good,Good,0
2663,14300,Junee,1.0000000,Acceptable,Good,0
2665,10800,Bland,0.1151228,Acceptable,Good,0
2665,12000,Coolamon,0.2897979,Acceptable,Good,0
2665,15800,Narrandera,0.2893142,Acceptable,Good,0
2665,17350,Temora,0.2748430,Acceptable,Good,0
2665,11600,Carrathool,0.0309221,Poor,Good,0
2666,10800,Bland,0.0005386,Acceptable,Good,1
2666,12000,Coolamon,0.0003102,Acceptable,Good,1
2666,14300,Junee,0.0306090,Acceptable,Good,0
2666,17350,Temora,0.9654982,Acceptable,Good,0
2666,13910,Hilltops,0.0030439,Good,Good,1
2668,10800,Bland,0.9283350,Acceptable,Good,0
2668,17350,Temora,0.0716650,Acceptable,Good,0
2669,10800,Bland,0.6327002,Acceptable,Good,0
2669,14600,Lachlan,0.2193672,Acceptable,Good,0
2669,11600,Carrathool,0.1479325,Poor,Good,0
2671,10800,Bland,0.9790685,Acceptable,Good,0
2671,14600,Lachlan,0.0209315,Acceptable,Good,0
2672,14600,Lachlan,1.0000000,Acceptable,Good,0
2675,11600,Carrathool,1.0000000,Poor,Good,0
2678,17750,Wagga Wagga,1.0000000,Good,Good,0
2680,13450,Griffith,0.9986944,Good,Good,0
2680,11600,Carrathool,0.0013056,Poor,Good,1
2681,13450,Griffith,0.9787037,Good,Good,0
2681,11600,Carrathool,0.0212963,Poor,Good,0
2700,15800,Narrandera,0.9717548,Acceptable,Good,0
2700,12870,Federation,0.0144408,Good,Good,0
2700,14750,Leeton,0.0138044,Good,Good,0
2701,12000,Coolamon,1.0000000,Acceptable,Good,0
2702,12000,Coolamon,0.9320036,Acceptable,Good,0
2702,17750,Wagga Wagga,0.0679964,Good,Good,0
2703,14750,Leeton,1.0000000,Good,Good,0
2705,15800,Narrandera,0.0014994,Acceptable,Good,1
2705,13450,Griffith,0.0017792,Good,Good,1
2705,14750,Leeton,0.9967214,Good,Good,0
2706,15560,Murrumbidgee,1.0000000,Good,Good,0
2707,15560,Murrumbidgee,1.0000000,Good,Good,0
2710,12730,Edward River,0.8327034,Acceptable,Good,0
2710,15520,Murray River,0.1639899,Acceptable,Good,0
2710,13850,Hay,0.0006206,Good,Good,1
2710,15560,Murrumbidgee,0.0026860,Good,Good,1
2711,15520,Murray River,0.0056331,Acceptable,Good,1
2711,10300,Balranald,0.0190769,Good,Good,0
2711,13850,Hay,0.9037032,Good,Good,0
2711,15560,Murrumbidgee,0.0112662,Good,Good,0
2711,11600,Carrathool,0.0603206,Poor,Good,0
2712,10650,Berrigan,0.9934434,Acceptable,Good,0
2712,15560,Murrumbidgee,0.0065566,Good,Good,1
2713,10650,Berrigan,0.8834598,Acceptable,Good,0
2713,12730,Edward River,0.0929389,Acceptable,Good,0
2713,15560,Murrumbidgee,0.0236013,Good,Good,0
2714,10650,Berrigan,0.9790648,Acceptable,Good,0
2714,12730,Edward River,0.0195596,Acceptable,Good,0
2714,15520,Murray River,0.0013756,Acceptable,Good,1
2715,15520,Murray River,0.0395091,Acceptable,Good,0
2715,10300,Balranald,0.9458487,Good,Good,0
2715,18200,Wentworth,0.0146422,Good,Good,0
2716,12730,Edward River,0.0000101,Acceptable,Good,1
2716,15560,Murrumbidgee,0.9999899,Good,Good,0
2717,18200,Wentworth,1.0000000,Good,Good,0
2720,17080,Snowy Valleys,1.0000000,Good,Good,0
2721,10800,Bland,0.3282586,Acceptable,Good,0
2721,18100,Weddin,0.6717414,Good,Good,0
2722,12160,Cootamundra-Gundagai,0.9472627,Good,Good,0
2722,17080,Snowy Valleys,0.0527373,Good,Good,0
2725,17350,Temora,0.0427514,Acceptable,Good,0
2725,12160,Cootamundra-Gundagai,0.9572486,Good,Good,0
2726,13910,Hilltops,1.0000000,Good,Good,0
2727,12160,Cootamundra-Gundagai,1.0000000,Good,Good,0
2729,12160,Cootamundra-Gundagai,0.1673753,Good,Good,0
2729,17080,Snowy Valleys,0.8326247,Good,Good,0
2730,17080,Snowy Valleys,1.0000000,Good,Good,0
2731,15520,Murray River,1.0000000,Acceptable,Good,0
2732,15520,Murray River,1.0000000,Acceptable,Good,0
2733,12730,Edward River,0.0607277,Acceptable,Good,0
2733,15520,Murray River,0.9392723,Acceptable,Good,0
2734,15520,Murray River,1.0000000,Acceptable,Good,0
2735,15520,Murray River,1.0000000,Acceptable,Good,0
2736,15520,Murray River,1.0000000,Acceptable,Good,0
2737,10300,Balranald,0.9855498,Good,Good,0
2737,18200,Wentworth,0.0144502,Good,Good,0
2738,18200,Wentworth,1.0000000,Good,Good,0
2739,18200,Wentworth,1.0000000,Good,Good,0
2745,14900,Liverpool,0.0360264,Good,Good,0
2745,16350,Penrith,0.9553365,Good,Good,0
2745,18400,Wollondilly,0.0086371,Poor,Good,1
2747,10750,Blacktown,0.0070702,Good,Good,1
2747,16350,Penrith,0.9929298,Good,Good,0
2748,16350,Penrith,1.0000000,Good,Good,0
2749,16350,Penrith,1.0000000,Good,Good,0
2750,16350,Penrith,1.0000000,Good,Good,0
2752,14900,Liverpool,0.0026157,Good,Good,1
2752,18400,Wollondilly,0.9973843,Poor,Good,0
2753,13800,Hawkesbury,0.7434742,Acceptable,Good,0
2753,16350,Penrith,0.2565258,Good,Good,0
2754,13800,Hawkesbury,1.0000000,Acceptable,Good,0
2756,13800,Hawkesbury,0.9300167,Acceptable,Good,0
2756,14000,Hornsby,0.0031707,Acceptable,Good,1
2756,17420,The Hills,0.0668126,Acceptable,Good,0
2757,13800,Hawkesbury,1.0000000,Acceptable,Good,0
2758,13800,Hawkesbury,0.9912254,Acceptable,Good,0
2758,10900,Blue Mountains,0.0087746,Good,Good,1
2759,16350,Penrith,1.0000000,Good,Good,0
2760,10750,Blacktown,0.1935203,Good,Good,0
2760,16350,Penrith,0.8064797,Good,Good,0
2761,10750,Blacktown,1.0000000,Good,Good,0
2762,10750,Blacktown,1.0000000,Good,Good,0
2763,10750,Blacktown,1.0000000,Good,Good,0
2765,13800,Hawkesbury,0.0853348,Acceptable,Good,0
2765,17420,The Hills,0.2388614,Acceptable,Good,0
2765,10750,Blacktown,0.6442056,Good,Good,0
2765,16350,Penrith,0.0315982,Good,Good,0
2766,10750,Blacktown,1.0000000,Good,Good,0
2767,10750,Blacktown,1.0000000,Good,Good,0
2768,10750,Blacktown,1.0000000,Good,Good,0
2769,10750,Blacktown,1.0000000,Good,Good,0
2770,10750,Blacktown,1.0000000,Good,Good,0
2773,10900,Blue Mountains,1.0000000,Good,Good,0
2774,10900,Blue Mountains,1.0000000,Good,Good,0
2775,13800,Hawkesbury,0.4664279,Acceptable,Good,0
2775,14000,Hornsby,0.1281617,Acceptable,Good,0
2775,17420,The Hills,0.0733305,Acceptable,Good,0
2775,11650,Central Coast (NSW),0.3320799,Good,Good,0
2776,10900,Blue Mountains,1.0000000,Good,Good,0
2777,10900,Blue Mountains,1.0000000,Good,Good,0
2778,10900,Blue Mountains,1.0000000,Good,Good,0
2779,10900,Blue Mountains,1.0000000,Good,Good,0
2780,10900,Blue Mountains,1.0000000,Good,Good,0
2782,10900,Blue Mountains,1.0000000,Good,Good,0
2783,10900,Blue Mountains,1.0000000,Good,Good,0
2784,10900,Blue Mountains,1.0000000,Good,Good,0
2785,10900,Blue Mountains,0.9892433,Good,Good,0
2785,14870,Lithgow,0.0107567,Good,Good,0
2786,10900,Blue Mountains,0.9263662,Good,Good,0
2786,14870,Lithgow,0.0736338,Good,Good,0
2787,16100,Oberon,0.9772797,Acceptable,Good,0
2787,10470,Bathurst,0.0022852,Good,Good,1
2787,14870,Lithgow,0.0197810,Good,Good,0
2787,18400,Wollondilly,0.0006541,Poor,Good,1
2790,16100,Oberon,0.0023874,Acceptable,Good,1
2790,14870,Lithgow,0.9976126,Good,Good,0
2791,10850,Blayney,1.0000000,Acceptable,Good,0
2792,10850,Blayney,0.9532339,Acceptable,Good,0
2792,12350,Cowra,0.0467661,Good,Good,0
2793,12350,Cowra,1.0000000,Good,Good,0
2794,12350,Cowra,0.9869644,Good,Good,0
2794,13910,Hilltops,0.0039026,Good,Good,1
2794,18100,Weddin,0.0091330,Good,Good,1
2795,10850,Blayney,0.0077508,Acceptable,Good,1
2795,16100,Oberon,0.0227418,Acceptable,Good,0
2795,10470,Bathurst,0.9620206,Good,Good,0
2795,14870,Lithgow,0.0058191,Good,Good,1
2795,15270,Mid-Western,0.0013950,Good,Good,1
2795,11400,Cabonne,0.0002727,Poor,Good,1
2797,10850,Blayney,0.9907811,Acceptable,Good,0
2797,12350,Cowra,0.0092189,Good,Good,1
2798,10850,Blayney,0.8597916,Acceptable,Good,0
2798,16150,Orange,0.0490351,Acceptable,Good,0
2798,11400,Cabonne,0.0911733,Poor,Good,0
2799,10850,Blayney,0.9747343,Acceptable,Good,0
2799,10470,Bathurst,0.0134733,Good,Good,0
2799,12350,Cowra,0.0038522,Good,Good,1
2799,11400,Cabonne,0.0079402,Poor,Good,1
2800,10850,Blayney,0.0017165,Acceptable,Good,1
2800,16150,Orange,0.8986932,Acceptable,Good,0
2800,12390,Dubbo,0.0006412,Good,Good,1
2800,11400,Cabonne,0.0989491,Poor,Good,0
2803,13910,Hilltops,1.0000000,Good,Good,0
2804,12350,Cowra,0.2069384,Good,Good,0
2804,11400,Cabonne,0.7930616,Poor,Good,0
