SA2_CODE_2021,SA2_NAME_2021,SED_CODE_2024,SED_NAME_2024,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
308031217,Rockhampton City,30073,Rockhampton,0.9689174,Acceptable,Acceptable,0
308031218,Rockhampton Surrounds - East,30041,Keppel,1,Acceptable,Acceptable,0
308031219,Rockhampton Surrounds - North,30055,Mirani,0.1605175,Good,Acceptable,0
308031219,Rockhampton Surrounds - North,30041,Keppel,0.8394825,Acceptable,Acceptable,0
308031220,Rockhampton Surrounds - West,30055,Mirani,1,Good,Acceptable,0
308031221,Shoalwater Bay,30055,Mirani,3.90E-06,Good,Acceptable,1
308031221,Shoalwater Bay,30041,Keppel,0.9999961,Acceptable,Acceptable,0
308031222,The Range - Allenstown,30073,Rockhampton,1,Acceptable,Acceptable,0
308031223,Yeppoon,30041,Keppel,1,Acceptable,Acceptable,0
308041528,Banana,30015,Callide,1,Acceptable,Acceptable,0
308041529,Biloela,30015,Callide,1,Acceptable,Acceptable,0
308051530,Agnes Water - Miriam Vale,30013,Burnett,1,Good,Acceptable,0
308051531,Boyne Island - Tannum Sands,30028,Gladstone,1,Good,Acceptable,0
308051532,Callemondah,30028,Gladstone,1,Good,Acceptable,0
308051533,Clinton - New Auckland,30028,Gladstone,1,Good,Acceptable,0
308051534,Gladstone,30028,Gladstone,1,Good,Acceptable,0
308051535,Gladstone Hinterland,30028,Gladstone,0.4435283,Good,Acceptable,0
308051535,Gladstone Hinterland,30015,Callide,0.5564717,Acceptable,Acceptable,0
308051536,Kin Kora - Sun Valley,30028,Gladstone,1,Good,Acceptable,0
308051537,South Trees,30028,Gladstone,1,Good,Acceptable,0
308051538,Telina - Toolooa,30028,Gladstone,1,Good,Acceptable,0
308051539,West Gladstone,30028,Gladstone,1,Good,Acceptable,0
309011224,Broadbeach Waters,30082,Surfers Paradise,1,Acceptable,Acceptable,0
309011225,Burleigh Heads,30012,Burleigh,1,Acceptable,Acceptable,0
309011226,Burleigh Waters,30053,Mermaid Beach,0.1873858,Acceptable,Acceptable,0
309011226,Burleigh Waters,30012,Burleigh,0.8126142,Acceptable,Acceptable,0
309011227,Mermaid Beach - Broadbeach,30082,Surfers Paradise,0.4349332,Acceptable,Acceptable,0
309011227,Mermaid Beach - Broadbeach,30053,Mermaid Beach,0.5650668,Acceptable,Acceptable,0
309011228,Mermaid Waters,30053,Mermaid Beach,1,Acceptable,Acceptable,0
309011229,Miami,30053,Mermaid Beach,1,Acceptable,Acceptable,0
309021230,Coolangatta,30024,Currumbin,1,Good,Acceptable,0
309021231,Currumbin - Tugun,30024,Currumbin,1,Good,Acceptable,0
309021232,Currumbin Waters,30024,Currumbin,1,Good,Acceptable,0
309021233,Elanora,30024,Currumbin,1,Good,Acceptable,0
309021234,Palm Beach,30012,Burleigh,1,Acceptable,Acceptable,0
309031235,Arundel,30005,Bonney,1,Acceptable,Acceptable,0
309031236,Biggera Waters,30006,Broadwater,0.1242129,Acceptable,Acceptable,0
309031236,Biggera Waters,30005,Bonney,0.8757871,Acceptable,Acceptable,0
309031237,Coombabah,30005,Bonney,0.0853418,Acceptable,Acceptable,0
309031237,Coombabah,30006,Broadwater,0.9146582,Acceptable,Acceptable,0
309031238,Labrador,30005,Bonney,1,Acceptable,Acceptable,0
309031239,Paradise Point - Hollywell,30006,Broadwater,1,Acceptable,Acceptable,0
309031240,Runaway Bay,30006,Broadwater,1,Acceptable,Acceptable,0
309041241,Guanaba - Springbrook,30083,Theodore,0.2721373,Poor,Acceptable,0
309041241,Guanaba - Springbrook,30059,Mudgeeraba,0.7278627,Good,Acceptable,0
309041242,Tamborine - Canungra,30075,Scenic Rim,1,Acceptable,Acceptable,0
309051243,Currumbin Valley - Tallebudgera,30059,Mudgeeraba,0.0098884,Good,Acceptable,1
309051243,Currumbin Valley - Tallebudgera,30012,Burleigh,0.0888618,Acceptable,Acceptable,0
309051243,Currumbin Valley - Tallebudgera,30024,Currumbin,0.9012498,Good,Acceptable,0
309051244,Mudgeeraba - Bonogin,30059,Mudgeeraba,1,Good,Acceptable,0
309051245,Reedy Creek - Andrews,30012,Burleigh,0.151795,Acceptable,Acceptable,0
309051245,Reedy Creek - Andrews,30059,Mudgeeraba,0.848205,Good,Acceptable,0
309061246,Carrara,30082,Surfers Paradise,0.0482144,Acceptable,Acceptable,0
309061246,Carrara,30059,Mudgeeraba,0.1208003,Good,Acceptable,0
309061246,Carrara,30027,Gaven,0.8309853,Acceptable,Acceptable,0
309061247,Highland Park,30027,Gaven,1,Acceptable,Acceptable,0
309061248,Nerang - Mount Nathan,30083,Theodore,0.0085801,Poor,Acceptable,1
309061248,Nerang - Mount Nathan,30059,Mudgeeraba,0.1086692,Good,Acceptable,0
309061248,Nerang - Mount Nathan,30027,Gaven,0.8827507,Acceptable,Acceptable,0
309061249,Pacific Pines - Gaven,30083,Theodore,0.3492451,Poor,Acceptable,0
309061249,Pacific Pines - Gaven,30027,Gaven,0.6507549,Acceptable,Acceptable,0
309061250,Worongary - Tallai,30059,Mudgeeraba,1,Good,Acceptable,0
309071251,Coomera,30083,Theodore,0.1156271,Poor,Acceptable,0
309071251,Coomera,30022,Coomera,0.8843729,Good,Acceptable,0
309071252,Helensvale,30005,Bonney,0.0532415,Acceptable,Acceptable,0
309071252,Helensvale,30006,Broadwater,0.2514653,Acceptable,Acceptable,0
309071252,Helensvale,30083,Theodore,0.6952932,Poor,Acceptable,0
309071253,Hope Island,30006,Broadwater,1,Acceptable,Acceptable,0
309071254,Jacobs Well - Alberton,30006,Broadwater,2.20E-06,Acceptable,Acceptable,1
309071254,Jacobs Well - Alberton,30022,Coomera,0.9999978,Good,Acceptable,0
309071256,Oxenford - Maudsland,30083,Theodore,1,Poor,Acceptable,0
309071552,Ormeau (East) - Stapylton,30022,Coomera,1,Good,Acceptable,0
309071553,Ormeau (West) - Yatala,30022,Coomera,1,Good,Acceptable,0
309071554,Pimpama - North,30022,Coomera,1,Good,Acceptable,0
309071555,Pimpama - South,30022,Coomera,1,Good,Acceptable,0
309071556,Upper Coomera (South) - Wongawallan,30022,Coomera,0.1469124,Good,Acceptable,0
309071556,Upper Coomera (South) - Wongawallan,30083,Theodore,0.8530876,Poor,Acceptable,0
309071557,Upper Coomera - North,30083,Theodore,0.4173579,Poor,Acceptable,0
309071557,Upper Coomera - North,30022,Coomera,0.5826421,Good,Acceptable,0
309071558,Willow Vale - Pimpama (West),30022,Coomera,1,Good,Acceptable,0
309081259,Clear Island Waters,30082,Surfers Paradise,1,Acceptable,Acceptable,0
309081260,Merrimac,30059,Mudgeeraba,1,Good,Acceptable,0
309081262,Varsity Lakes,30053,Mermaid Beach,0.3370176,Acceptable,Acceptable,0
309081262,Varsity Lakes,30012,Burleigh,0.6629824,Acceptable,Acceptable,0
309081559,Robina - East,30053,Mermaid Beach,1,Acceptable,Acceptable,0
309081560,Robina - West,30059,Mudgeeraba,1,Good,Acceptable,0
309091263,Ashmore,30078,Southport,1,Acceptable,Acceptable,0
309091264,Molendinar,30078,Southport,1,Acceptable,Acceptable,0
309091265,Parkwood,30005,Bonney,1,Acceptable,Acceptable,0
309091540,Southport - North,30005,Bonney,0.4053763,Acceptable,Acceptable,0
309091540,Southport - North,30078,Southport,0.5946237,Acceptable,Acceptable,0
309091541,Southport - South,30078,Southport,1,Acceptable,Acceptable,0
309101267,Benowa,30082,Surfers Paradise,0.3009761,Acceptable,Acceptable,0
309101267,Benowa,30078,Southport,0.6990239,Acceptable,Acceptable,0
309101268,Bundall,30078,Southport,0.339135,Acceptable,Acceptable,0
309101268,Bundall,30082,Surfers Paradise,0.660865,Acceptable,Acceptable,0
309101269,Main Beach,30082,Surfers Paradise,1,Acceptable,Acceptable,0
309101561,Surfers Paradise - North,30082,Surfers Paradise,1,Acceptable,Acceptable,0
309101562,Surfers Paradise - South,30082,Surfers Paradise,1,Acceptable,Acceptable,0
310011271,Darra - Sumner,30036,Inala,2.10E-06,Good,Acceptable,1
310011271,Darra - Sumner,30058,Mount Ommaney,0.9999979,Good,Acceptable,0
310011272,Durack,30036,Inala,1,Good,Acceptable,0
310011274,Inala - Richlands,30036,Inala,1,Good,Acceptable,0
310011275,Oxley (Qld),30036,Inala,0.0943218,Good,Acceptable,0
310011275,Oxley (Qld),30058,Mount Ommaney,0.9056782,Good,Acceptable,0
310011276,Wacol,30036,Inala,1,Good,Acceptable,0
310011563,Doolandella,30036,Inala,1,Good,Acceptable,0
310011564,Forest Lake - Ellen Grove,30001,Algester,0.0296908,Poor,Acceptable,0
310011564,Forest Lake - Ellen Grove,30036,Inala,0.9703092,Good,Acceptable,0
310021277,Boonah,30075,Scenic Rim,1,Acceptable,Acceptable,0
310021278,Esk,30063,Nanango,1,Good,Acceptable,0
310021279,Lake Manchester - England Creek,30056,Moggill,1,Good,Acceptable,0
310021280,Lockyer Valley - East,30043,Lockyer,1,Good,Acceptable,0
310021281,Lowood,30063,Nanango,0.1738508,Good,Acceptable,0
310021281,Lowood,30043,Lockyer,0.8261492,Good,Acceptable,0
310021282,Rosewood,30075,Scenic Rim,0.253401,Acceptable,Acceptable,0
310021282,Rosewood,30038,Ipswich West,0.746599,Good,Acceptable,0
310031283,Brassall,30038,Ipswich West,1,Good,Acceptable,0
310031284,Bundamba,30037,Ipswich,0.0071717,Good,Acceptable,1
310031284,Bundamba,30010,Bundamba,0.9928283,Good,Acceptable,0
310031285,Churchill - Yamanto,30037,Ipswich,0.2707411,Good,Acceptable,0
310031285,Churchill - Yamanto,30038,Ipswich West,0.7292589,Good,Acceptable,0
310031286,Ipswich - Central,30037,Ipswich,1,Good,Acceptable,0
310031287,Ipswich - East,30037,Ipswich,1,Good,Acceptable,0
310031288,Ipswich - North,30038,Ipswich West,1,Good,Acceptable,0
310031289,Karalee - Barellan Point,30038,Ipswich West,1,Good,Acceptable,0
310031290,Karana Downs,30056,Moggill,1,Good,Acceptable,0
310031291,Leichhardt - One Mile,30038,Ipswich West,1,Good,Acceptable,0
310031292,North Ipswich - Tivoli,30038,Ipswich West,1,Good,Acceptable,0
310031293,Raceview,30037,Ipswich,1,Good,Acceptable,0
310031294,Ripley,30075,Scenic Rim,0.0075013,Acceptable,Acceptable,1
310031294,Ripley,30010,Bundamba,0.3070759,Good,Acceptable,0
310031294,Ripley,30037,Ipswich,0.6854229,Good,Acceptable,0
310031295,Riverview,30010,Bundamba,1,Good,Acceptable,0
310041297,Camira - Gailes,30036,Inala,1.10E-06,Good,Acceptable,1
310041297,Camira - Gailes,30039,Jordan,0.9999989,Good,Acceptable,0
310041298,Carole Park,30039,Jordan,1,Good,Acceptable,0
310041299,Collingwood Park - Redbank,30010,Bundamba,1,Good,Acceptable,0
310041300,Goodna,30010,Bundamba,1,Good,Acceptable,0
310041301,New Chum,30010,Bundamba,1,Good,Acceptable,0
310041302,Redbank Plains,30010,Bundamba,1,Good,Acceptable,0
310041303,Springfield,30039,Jordan,1,Good,Acceptable,0
310041304,Springfield Lakes,30039,Jordan,1,Good,Acceptable,0
310041565,Augustine Heights - Brookwater,30039,Jordan,1,Good,Acceptable,0
310041566,Bellbird Park,30039,Jordan,0.0955377,Good,Acceptable,0
310041566,Bellbird Park,30010,Bundamba,0.9044623,Good,Acceptable,0
311011305,Beaudesert,30075,Scenic Rim,1,Acceptable,Acceptable,0
311021306,Beenleigh,30046,Macalister,1,Good,Acceptable,0
311021307,Eagleby,30046,Macalister,1,Good,Acceptable,0
311021308,Edens Landing - Holmview,30046,Macalister,1,Good,Acceptable,0
311021309,Mount Warren Park,30046,Macalister,1,Good,Acceptable,0
311021310,Wolffdene - Bahrs Scrub,30044,Logan,0.0860549,Acceptable,Acceptable,0
311021310,Wolffdene - Bahrs Scrub,30046,Macalister,0.9139451,Good,Acceptable,0
311031311,Boronia Heights - Park Ridge,30044,Logan,1,Acceptable,Acceptable,0
311031312,Browns Plains,30081,Stretton,0.032635,Acceptable,Acceptable,0
311031312,Browns Plains,30001,Algester,0.4333259,Poor,Acceptable,0
311031312,Browns Plains,30093,Woodridge,0.534039,Good,Acceptable,0
311031313,Chambers Flat - Logan Reserve,30044,Logan,0.4702041,Acceptable,Acceptable,0
311031313,Chambers Flat - Logan Reserve,30091,Waterford,0.5297959,Acceptable,Acceptable,0
311031314,Crestmead,30093,Woodridge,1,Good,Acceptable,0
311031315,Greenbank Military Camp,30039,Jordan,1,Good,Acceptable,0
311031316,Hillcrest,30044,Logan,0.2089513,Acceptable,Acceptable,0
311031316,Hillcrest,30001,Algester,0.7910487,Poor,Acceptable,0
311031317,Marsden,30093,Woodridge,1,Good,Acceptable,0
311031318,Munruben - Park Ridge South,30044,Logan,1,Acceptable,Acceptable,0
311031319,Regents Park - Heritage Park,30044,Logan,0.0633183,Acceptable,Acceptable,0
311031319,Regents Park - Heritage Park,30001,Algester,0.2676073,Poor,Acceptable,0
311031319,Regents Park - Heritage Park,30093,Woodridge,0.6690744,Good,Acceptable,0
311041322,Logan Village,30044,Logan,1,Acceptable,Acceptable,0
311041567,Flagstone (East) - Riverbend,30044,Logan,0.1384011,Acceptable,Acceptable,0
311041567,Flagstone (East) - Riverbend,30039,Jordan,0.8615989,Good,Acceptable,0
311041568,Flagstone (West) - New Beith,30039,Jordan,1,Good,Acceptable,0
311041569,Greenbank - North Maclean,30039,Jordan,0.446661,Good,Acceptable,0
311041569,Greenbank - North Maclean,30044,Logan,0.553339,Acceptable,Acceptable,0
311041570,Jimboomba - Glenlogan,30075,Scenic Rim,0.4527251,Acceptable,Acceptable,0
311041570,Jimboomba - Glenlogan,30044,Logan,0.5472749,Acceptable,Acceptable,0
311041571,Yarrabilba,30044,Logan,1,Acceptable,Acceptable,0
311051323,Bethania - Waterford,30046,Macalister,0.3903669,Good,Acceptable,0
311051323,Bethania - Waterford,30091,Waterford,0.6096331,Acceptable,Acceptable,0
311051324,Cornubia - Carbrook,30046,Macalister,1,Good,Acceptable,0
311051325,Loganholme - Tanah Merah,30046,Macalister,0.1031281,Good,Acceptable,0
311051325,Loganholme - Tanah Merah,30091,Waterford,0.8968719,Acceptable,Acceptable,0
311051326,Loganlea,30091,Waterford,1,Acceptable,Acceptable,0
311051327,Shailer Park,30079,Springwood,1,Good,Acceptable,0
311051328,Waterford West,30091,Waterford,1,Acceptable,Acceptable,0
311061329,Daisy Hill,30079,Springwood,1,Good,Acceptable,0
311061330,Kingston (Qld),30091,Waterford,0.1710712,Acceptable,Acceptable,0
311061330,Kingston (Qld),30093,Woodridge,0.8289288,Good,Acceptable,0
311061331,Logan Central,30093,Woodridge,1,Good,Acceptable,0
311061332,Rochedale South - Priestdale,30079,Springwood,1,Good,Acceptable,0
311061333,Slacks Creek,30091,Waterford,1,Acceptable,Acceptable,0
311061334,Springwood,30079,Springwood,1,Good,Acceptable,0
311061335,Underwood,30091,Waterford,1,Acceptable,Acceptable,0
311061336,Woodridge,30093,Woodridge,1,Good,Acceptable,0
312011337,Bowen,30011,Burdekin,1,Good,Acceptable,0
312011338,Broadsound - Nebo,30031,Gregory,0.0103221,Good,Acceptable,0
312011338,Broadsound - Nebo,30055,Mirani,0.1602647,Good,Acceptable,0
312011338,Broadsound - Nebo,30011,Burdekin,0.8294132,Good,Acceptable,0
312011339,Clermont,30011,Burdekin,1,Good,Acceptable,0
312011340,Collinsville,30011,Burdekin,1,Good,Acceptable,0
312011341,Moranbah,30011,Burdekin,1,Good,Acceptable,0
312021342,Andergrove - Beaconsfield,30092,Whitsunday,0.0505226,Good,Acceptable,0
312021342,Andergrove - Beaconsfield,30047,Mackay,0.9494774,Good,Acceptable,0
312021343,East Mackay,30055,Mirani,0.0087595,Good,Acceptable,1
312021343,East Mackay,30047,Mackay,0.9912405,Good,Acceptable,0
312021344,Eimeo - Rural View,30092,Whitsunday,1,Good,Acceptable,0
312021345,Eungella Hinterland,30011,Burdekin,0.3075153,Good,Acceptable,0
312021345,Eungella Hinterland,30055,Mirani,0.6924847,Good,Acceptable,0
312021346,Mackay,30047,Mackay,1,Good,Acceptable,0
312021347,Mackay Harbour,30047,Mackay,1,Good,Acceptable,0
312021348,Mount Pleasant - Glenella,30092,Whitsunday,0.2043601,Good,Acceptable,0
312021348,Mount Pleasant - Glenella,30047,Mackay,0.7956399,Good,Acceptable,0
312021349,North Mackay,30047,Mackay,1,Good,Acceptable,0
312021350,Ooralea - Bakers Creek,30047,Mackay,0.0333381,Good,Acceptable,0
312021350,Ooralea - Bakers Creek,30055,Mirani,0.9666619,Good,Acceptable,0
312021351,Pioneer Valley,30055,Mirani,1,Good,Acceptable,0
312021352,Sarina,30055,Mirani,1,Good,Acceptable,0
312021353,Seaforth - Calen,30092,Whitsunday,1,Good,Acceptable,0
312021354,Shoal Point - Bucasia,30092,Whitsunday,1,Good,Acceptable,0
312021355,Slade Point,30047,Mackay,1,Good,Acceptable,0
312021356,South Mackay,30047,Mackay,1,Good,Acceptable,0
312021357,Walkerston - Eton,30055,Mirani,1,Good,Acceptable,0
312021358,West Mackay,30047,Mackay,1,Good,Acceptable,0
312031359,Airlie - Whitsundays,30092,Whitsunday,1,Good,Acceptable,0
312031360,Cape Conway,30092,Whitsunday,1,Good,Acceptable,0
312031361,Proserpine,30092,Whitsunday,1,Good,Acceptable,0
313011362,Beachmere - Sandstone Point,30070,Pumicestone,1,Acceptable,Acceptable,0
313011363,Bribie Island,30070,Pumicestone,1,Acceptable,Acceptable,0
313021364,Burpengary - East,30003,Bancroft,1,Good,Acceptable,0
313021366,Caboolture - South,30029,Glass House,0.0509458,Poor,Acceptable,0
313021366,Caboolture - South,30057,Morayfield,0.9490542,Acceptable,Acceptable,0
313021367,Elimbah,30029,Glass House,0.4794206,Poor,Acceptable,0
313021367,Elimbah,30070,Pumicestone,0.5205794,Acceptable,Acceptable,0
313021368,Morayfield - East,30057,Morayfield,1,Acceptable,Acceptable,0
313021369,Wamuran,30057,Morayfield,0.030607,Acceptable,Acceptable,0
313021369,Wamuran,30029,Glass House,0.969393,Poor,Acceptable,0
313021572,Caboolture - East,30057,Morayfield,0.4228632,Acceptable,Acceptable,0
313021572,Caboolture - East,30070,Pumicestone,0.5771368,Acceptable,Acceptable,0
313021573,Caboolture - West,30029,Glass House,0.0915387,Poor,Acceptable,0
313021573,Caboolture - West,30070,Pumicestone,0.2240199,Acceptable,Acceptable,0
313021573,Caboolture - West,30057,Morayfield,0.6844413,Acceptable,Acceptable,0
313031370,Kilcoy,30063,Nanango,1,Good,Acceptable,0
313031371,Woodford - D'Aguilar,30029,Glass House,1,Poor,Acceptable,0
313041372,Burpengary,30057,Morayfield,0.1982878,Acceptable,Acceptable,0
313041372,Burpengary,30042,Kurwongbah,0.8017122,Acceptable,Acceptable,0
313041373,Deception Bay,30003,Bancroft,1,Good,Acceptable,0
313041374,Morayfield,30057,Morayfield,1,Acceptable,Acceptable,0
313041375,Narangba,30042,Kurwongbah,1,Acceptable,Acceptable,0
313041376,Upper Caboolture,30057,Morayfield,0.1475692,Acceptable,Acceptable,0
313041376,Upper Caboolture,30029,Glass House,0.8524308,Poor,Acceptable,0
313051377,Clontarf,30071,Redcliffe,1,Good,Acceptable,0
313051378,Margate - Woody Point,30071,Redcliffe,1,Good,Acceptable,0
313051379,Redcliffe,30071,Redcliffe,1,Good,Acceptable,0
313051380,Rothwell - Kippa-Ring,30003,Bancroft,0.2040088,Good,Acceptable,0
313051380,Rothwell - Kippa-Ring,30062,Murrumba,0.3950337,Acceptable,Acceptable,0
313051380,Rothwell - Kippa-Ring,30071,Redcliffe,0.4009575,Good,Acceptable,0
313051574,Moreton Island,30071,Redcliffe,1,Good,Acceptable,0
313051575,Scarborough - Newport,30062,Murrumba,0.0170682,Acceptable,Acceptable,0
313051575,Scarborough - Newport,30071,Redcliffe,0.9829318,Good,Acceptable,0
314011382,Albany Creek,30002,Aspley,0.0165787,Acceptable,Acceptable,0
314011382,Albany Creek,30025,Everton,0.9834213,Acceptable,Acceptable,0
314011383,Cashmere,30025,Everton,0.0337786,Acceptable,Acceptable,0
314011383,Cashmere,30042,Kurwongbah,0.1219705,Acceptable,Acceptable,0
314011383,Cashmere,30069,Pine Rivers,0.8442509,Acceptable,Acceptable,0
314011384,Dayboro,30029,Glass House,0.1117504,Poor,Acceptable,0
314011384,Dayboro,30042,Kurwongbah,0.2536913,Acceptable,Acceptable,0
314011384,Dayboro,30069,Pine Rivers,0.6345584,Acceptable,Acceptable,0
314011385,Eatons Hill,30025,Everton,1,Acceptable,Acceptable,0
314011386,The Hills District,30025,Everton,0.3812949,Acceptable,Acceptable,0
314011386,The Hills District,30026,Ferny Grove,0.6187051,Poor,Acceptable,0
314011387,Samford Valley,30069,Pine Rivers,1,Acceptable,Acceptable,0
314021389,Murrumba Downs - Griffin,30062,Murrumba,1,Acceptable,Acceptable,0
314021576,Dakabin,30062,Murrumba,1,Acceptable,Acceptable,0
314021577,Kallangur,30062,Murrumba,1,Acceptable,Acceptable,0
314021578,Mango Hill,30003,Bancroft,0.2288852,Good,Acceptable,0
314021578,Mango Hill,30062,Murrumba,0.7711148,Acceptable,Acceptable,0
314021579,North Lakes,30003,Bancroft,1,Good,Acceptable,0
314031391,Bray Park,30042,Kurwongbah,0.2973587,Acceptable,Acceptable,0
314031391,Bray Park,30069,Pine Rivers,0.7026413,Acceptable,Acceptable,0
314031392,Lawnton,30069,Pine Rivers,0.052075,Acceptable,Acceptable,0
314031392,Lawnton,30042,Kurwongbah,0.947925,Acceptable,Acceptable,0
314031393,Petrie,30042,Kurwongbah,1,Acceptable,Acceptable,0
314031394,Strathpine - Brendale,30025,Everton,0.0390414,Acceptable,Acceptable,0
314031394,Strathpine - Brendale,30069,Pine Rivers,0.9609586,Acceptable,Acceptable,0
315011395,Aurukun,30021,Cook,1,Good,Acceptable,0
315011396,Cape York,30021,Cook,1,Good,Acceptable,0
315011397,Croydon - Etheridge,30089,Traeger,1,Good,Acceptable,0
315011398,Kowanyama - Pormpuraaw,30021,Cook,1,Good,Acceptable,0
315011399,Northern Peninsula,30021,Cook,1,Good,Acceptable,0
315011400,Tablelands,30034,Hill,0.4565101,Good,Acceptable,0
